DDATETIME,RECID,CONTENTS
"2019-05-27 16:00:00",119826,"【深圳市天气提示】#28-29日我市仍有持续性强降雨#28-29日有大雨到暴雨，局部大暴雨，伴有短时强降雨和6-8级雷雨大风；30-31日有阵雨或雷阵雨。需重点防御持续强降水引发的地质灾害、城市积涝等次生灾害；并防范强对流天气对龙舟竞渡、海上作业、水上交通等造成的影响。深圳市气象台2019年05月27日16时发布"
"2019-06-12 16:05:00",120966,"【深圳市天气提示】#13日有暴雨局部大暴雨#伴雷暴和8级左右短时大风，强降雨主要时段13日凌晨至下午，对上班上学有影响；14日降雨明显减弱，强降雨过程趋于结束；15-16日多云，有阵雨或雷阵雨，17-19日多云炎热。请进一步做好地质灾害、城市内涝、雷电、大风等灾害的防御工作。深圳市气象台2019年06月12日16时05分发布"
"2019-06-13 16:05:00",121086,"【深圳市天气提示】#13日傍晚时段有短时强雷雨，夜间起降雨明显减弱#13日17-20时我市仍有短时强降水，雨量20-40毫米，伴7-8级雷雨大风；13日夜间降雨明显减弱，14日白天渐转多云，强降雨过程结束；15-17日多云，有阵雨或雷阵雨，部分时间雨势较大。10日以来我市出现连续强降雨，地质灾害气象风险较高，请继续做好相关防御。深圳市气象台2019年06月13日16时05分发布"
"2019-08-08 16:00:00",124866,"【深圳市天气提示】#9日高温持续，10日起高温缓解#9日晴天间多云，最高气温34-36℃，北部和人口密集地区最高气温37℃以上，有轻微到轻度灰霾，局地有雷阵雨，雨时伴有短时大风；10-14日云量增多，有雷阵雨，部分时间雨势较大。需继续做好防暑降温工作，防范局地短时大风、短时强降水等强对流天气的影响。深圳市气象台2019年08月08日16时00分发布"
"2019-08-10 16:05:00",124946,"【深圳市天气提示】#明日炎热继续缓解，下周降雨增多#11日多云，有（雷）阵雨，气温28-32℃；12-13日有阵雨或雷阵雨，局部大雨，雷雨时伴有6-8级短时大风；14日短暂好转，有短时阵雨；15-17日有阵雨或雷阵雨，部分时间雨势较大。需注意防范短时强降水、短时大风和雷暴。深圳市气象台2019年08月10日16时05分发布"
"2019-08-12 16:35:00",125046,"【深圳市天气提示】#本周多雷阵雨天气#12日夜间至13日有雷阵雨，局部暴雨，气温28-32℃；14-15日闷热天气为主，午后局地有短时（雷）阵雨；16-18日降雨逐渐加大，局部有暴雨。需注意防范短时强降水、短时大风和雷暴造成的不利影响。深圳市气象台2019年8月12日16时35分发布"
"2019-07-04 15:45:00",122546,"【深圳市天气提示】#未来三天渐趋炎热#预计5日多云间晴天，有短时雷阵雨，气温27-32℃;6-8日有短时阵雨，天气炎热；展望9日起雷阵雨增多。请做好防暑降温工作及防范局地短时雷阵雨带来的不利影响。深圳市气象台2019年07月04日15时45分发布"
"2019-07-10 16:05:00",122966,"【深圳市天气提示】#11日降雨减弱，12日起转炎热#10日夜间至11日早晨有中到大雨，白天转阵雨，11日气温26-30℃；12-15日天气炎热，偶有短时（雷）阵雨。今日累积雨量大，地质灾害风险具有滞后性，请继续做好防御。深圳市气象台2019年7月10日16时发布"
"2019-07-19 16:00:00",123646,"【深圳市天气提示】#未来3-4日多局地雷雨#20日多云，午后有雷阵雨，局部大雨，雷雨时伴有7-8级短时大风，气温27-32℃；21-24阳光阵雨，午后部分时间雨势较大；展望25日起天气再趋炎热。请防范短时强降水、雷雨大风造成的不利影响。深圳市气象台2019年7月19日16时发布"
"2019-08-06 16:00:00",124806,"【深圳市天气提示】#7-9日天气闷热#7日晴天间多云，有短时阵雨或雷阵雨，气温27-34℃，中北部和人口密集区35℃或以上；8-9日天气炎热，部分地区最高气温可达37℃或以上，局地有热雷雨；10-12日有雷阵雨。请注意防暑降温及防范雷暴和局地短时强降雨。深圳市气象台2019年08月06日16时发布"
"2019-08-13 16:05:00",125086,"【深圳市天气提示】#本周多雷阵雨#14日多云，有短时（雷）阵雨，天气闷热，气温28-33℃；15-18日多云间阴天，有阵雨或雷阵雨，部分时间雨势较大。需注意防范局地短时强降水和雷暴的影响。深圳市气象台2019年08月13日16时05分发布"
"2019-08-15 16:00:00",125166,"【深圳市天气提示】#16日有雷阵雨，17-18日局部有暴雨#16日有雷阵雨局部大雨，雷雨时短时阵风可达7级左右，最高气温32-33℃；17-18日局部有暴雨，19-21日多云为主，间中有阵雨或雷雨。注意防范局地短时强降水、短时大风和雷暴的影响。深圳市气象台2019年08月15日16时00分发布"
"2019-08-16 15:50:00",125206,"【深圳市天气提示】#17-19日多雷雨局部可达暴雨#受偏南气流影响，17-19日有雷阵雨，局部暴雨，伴有雷暴和7-8级短时大风，17日气温26-31℃，炎热天气缓解。20-22日多云，有阵雨。注意防御局地短时强降水、短时大风和雷暴及其造成的次生灾害。深圳市气象台2019年08月16日15时50分发布"
"2019-08-19 15:50:00",125366,"【深圳市天气提示】#20-21日阳光阵雨相伴，22-24日天气闷热#20-21日多云，有（雷）阵雨，20日气温26-32℃；22-24日多云间晴天，局部有短时（雷）阵雨，天气闷热。25-26日多云，有（雷）阵雨。请注意防范雷暴的影响，做好防暑降温及食品安全管理等工作。深圳市气象台2019年08月19日15时50分发布"
"2019-03-04 15:55:00",115227,"【深圳市天气提示】#本周降雨转趋频繁注意防范强对流天气#4日夜间到5日阴天转多云，有雷阵雨，局部大雨，降雨主要集中在4日夜间至5日早晨，气温18-24℃；6-10日冷暖空气交替影响，降雨频繁，间中伴有雷暴和短时大风等强对流天气。强对流季节已经到来，请注意防范雷雨大风造成的不利影响。深圳市气象台2019年03月04日16时发布"
"2019-03-05 15:55:00",115266,"【深圳市天气提示】#本周降雨频繁间中有8级左右短时大风#6日有中到大雨，气温17-23℃；7-9日仍有明显降水，雨量可达大雨到暴雨；10日阵雨转多云。我市已进入强对流天气多发期，请注意防范雷雨大风、短时强降水等强对流天气对城市安全运行的影响。深圳市气象台2019年03月05日15时55分发布"
"2019-03-06 15:45:00",115366,"【深圳市天气提示】#7-10日有间歇性短时强降水#7日有中到大雨，局部暴雨，伴雷暴，气温15-19℃；8-10日仍有明显降水，雨量可达大雨到暴雨，伴有8级短时大风、雷暴和短时强降水；10日午后降雨减弱，11-13日转多云天气。我市已进入强对流天气多发期，请注意防范雷雨大风、短时强降水等强对流天气对城市安全运行的影响。深圳市气象台2019年03月06日15时45分发布"
"2019-03-07 16:15:00",115406,"【深圳市天气提示】#8-10日降雨频密11日可见阳光#8日有中到大雨，局部暴雨，气温14-17℃；9-10日仍有明显降水，雨量可达大雨局部暴雨，部分时间伴有短时大风、雷暴和短时强降水；10日午后降雨减弱，11-13日转多云可见阳光，天气干燥。持续多日降雨，请注意防范由此引发的地质灾害和城市积涝。深圳市气象台2019年03月07日16时15分发布"
"2019-03-08 15:50:00",115466,"【深圳市天气提示】#9日傍晚至夜间有雷雨#8日夜间有中到大雨，9日早晨至下午有阵雨，气温15-22℃；9日傍晚至夜间有一次雷雨过程，伴有8级左右短时大风，最大小时雨量30毫米左右，10日上午降雨减弱；11-13日多云间晴天，可见阳光，天气转干燥。请注意防御雷雨大风、短时强降水对城市安全运行的影响。深圳市气象台2019年03月08日15时50分发布"
"2019-03-09 16:00:00",115546,"【深圳市天气提示】#周日仍有雨，下周一天气好转#9日夜间至10日上午仍有间歇性阵雨，雨势平缓，10日下午阵雨转多云，15-19℃，天气清凉；11日起可见阳光；14日前后受弱冷空气影响，有明显降雨。关注雨雾天气影响，天气清凉，及时添加衣物。深圳市气象台2019年3月9日16时发布"
"2019-03-11 16:00:00",115666,"【深圳市天气提示】#12日天气晴好，14日前后有中雨#预计12日我市大致晴好，气温16-25℃；13日云量增多、湿度增大，午后到傍晚有短时阵雨；13日夜间至15日有一次中到大雨降雨过程，伴有短时雷暴；本周后期至下周初维持冷暖空气交替影响趋势，云量较多、间中有雨。春季天气变化节奏快、阴雨雾天气多，重点关注冷暖变化、低能见度、道路交通和疾病预防。深圳市气象台2019年03月11日16时00分发布"
"2019-03-12 15:40:00",115706,"【深圳市天气提示】#13日夜间转雨，14日有中雨#预计13日白天云量增多，有轻雾，气温17-24℃；13日夜间转阴天有阵雨；14-15日有中雨局部大雨，伴有短时雷暴；16-18日冷暖空气交替影响，云量较多、间中有雨。春季天气变化节奏快、雨雾天气多，重点关注冷暖变化、低能见度、道路交通和疾病预防。深圳市气象台2019年03月12日15时40分发布"
"2019-04-02 16:00:00",116726,"【深圳市天气提示】#3日可见阳光气温继续回升#3日可见阳光，早晚有轻雾，气温回升，20-27℃；展望清明假期，大致多云，间中有小雨，其中4-5日，云量增多，有分散小雨，6-7日多云可见阳光，气温继续上升。清明祭扫及外出踏青活动增多，需加强野外用火安全管理。深圳市气象台2019年04月02日16时00分发布"
"2019-03-31 10:00:00",116626,"【深圳市天气提示】#今明两天沿海有偏东大风、天气稍凉#31日-4月1日阴天间多云，有阵雨，气温下降，沿海和高地有7-8级阵风，天气稍凉，31日气温21-24℃，冷暖转换频繁，请注意做好疾病控制预防及宣传；4月2日至清明假期多云为主，天气温暖，请加强野外用火安全管理。深圳市气象台2019年03月31日10时00分发布"
"2019-03-31 15:00:00",116646,"【深圳市天气提示】#周一天气稍凉周二起气温逐渐上升#受冷空气影响，周一有小雨，沿海和高地有7-8级阵风，天气稍凉，气温18-22℃；周二至下周末（清明假期）多云为主，间有阵雨和轻雾，气温回升。阴晴冷暖变换快，请注意做好疾病控制预防及宣传，清明假期需加强野外用火安全管理。深圳市气象台2019年03月31日15时00分发布"
"2019-04-04 15:50:00",116806,"【深圳市天气提示】#清明假期温暖干燥，注意安全用火#清明假期（5-7日）我市多云为主，可见阳光，5日气温20-27℃；8-10日多云为主，气温继续上升，偶有分散阵雨。目前全市火险预警信号生效中，祭扫、踏青等需注意用火安全，严防火灾。深圳市气象台2019年4月4日16时发布"
"2019-04-08 15:55:00",116966,"【深圳市天气提示】#未来2-3天暖湿天气持续，中午前后略感炎热#9-10日多云，早晚有轻雾，24-30℃；11日傍晚至12日受弱冷空气影响，有（雷）阵雨，部分时间雨势较大；13日降雨减弱转多云；14日起天气再趋不稳定。自2日以来全市火险预警持续生效中，未来2-3天仍无雨，需继续注意用火安全，严防火灾。深圳市气象台2019年4月8日16时发布"
"2019-04-09 15:00:00",117006,"【深圳市天气提示】#未来两日多云，11夜间起转多阵雨#10-11日多云，10日气温24-30℃；11日夜间至12日受弱冷空气影响，有阵雨或雷雨，气温下降2-3℃，沿海和高地有6-7级阵风；13日小雨转多云；展望14-16日又将有一温降雨过程。天气将出现转折，请提前做好重点区域的隐患排查工作。深圳市气象台2019年04月09日16时00分发布"
